Mfg#,Upc#,Case,GTIN  ,Description,Uom,Pack,Size,Category,Customer Price,Qty Available
84912,10910,00251,884912109101,Post Grape Nut Flakes                                            ,CS,12,18 OZ.      ,Cereals/Oatmeal               ,$39.52,429
84912,11650,00236,884912116505,Post Banana Nut Crunch                                           ,CS,12,15.5 OZ     ,Cereals/Oatmeal               ,$38.59,804
84912,11762,11762,884912117625,Post Golden Crisp                                                ,CS,12,14.75 OZ    ,Cereals/Oatmeal               ,$36.04,195
84912,12611,00234,884912126115,Post Great Grains Raisin Date                                    ,CS,12,16 OZ       ,Cereals/Oatmeal               ,$42.73,478
84912,12951,12951,884912129512,Post Cocoa Pebbles                                               ,CS,12,11 OZ       ,Cereals/Oatmeal               ,$34.49,1950
84912,12965,12965,884912129659,Post Cocoa Pebbles Family Size                                   ,CS,12,15 OZ       ,Cereals/Oatmeal               ,$41.49,80
84912,12971,12971,884912129710,Post Fruitty Pebbles Family Size                                 ,CS,12,11 OZ       ,Cereals/Oatmeal               ,$37.96,479
84912,12974,12974,884912129741,Post Fruitty Pebbles Family Size                                 ,CS,12,15 OZ       ,Cereals/Oatmeal               ,$40.52,135
84912,18005,18008,884912180056,Post Shredded Wheat Big Biscuit                                  ,CS,12,15 OZ       ,Cereals/Oatmeal               ,$35.44,17
84912,35915,35915,884912359155,POST HNYBUNCH HNYRST                                             ,CS,12,12 OZ       ,Grocery- other                ,$38.83,248
84912,35948,35948,884912359483,POST HNYBUNCH STWBRY                                             ,CS,12,11 OZ       ,Grocery- other                ,$34.17,279
84912,37714,37714,884912377142,POST HNYBUNCH VAN                                                ,CS,12,12 OZ       ,Grocery- other                ,$31.68,14
84912,37811,37811,884912378118,POST RAISIN BRAN                                                 ,CS,12,16.6 Z      ,Grocery- other                ,$31.20,242
85131,62737,62737,085131627371,NUK DOTS LEARNER CUP                                             ,CS,12,5 OZ        ,Grocery- other                ,$55.72,105
85131,93120,93120,085131931201,NUK GRIN TOOTH GUM CLEANSER                                      ,CS,16,1 CT        ,Grocery- other                ,$53.23,14
86600,00021,00021,086600000213,Bumble Bee Chunk Lite Tuna In Oil                                ,CS,48,5 OZ        ,Soup/Sauces/Canned Meals/Meats,$38.90,135
86600,00025,00025,086600000251,BB CHUNK WHITE TUNA WATER                                        ,CS,24,5 OZ        ,Soup/Sauces/Canned Meals/Meats,$33.91,498
86600,00925,00925,086600009254,BB SLD WHT TUNA 4PK 5Z                                           ,CS,6,4/5 OZ      ,Soup/Sauces/Canned Meals/Meats,$39.05,239
86600,24001,24001,086600240015,Bumble Bee Pouch Chunk Lite Tuna                                 ,CS,12,2.5 OZ      ,Soup/Sauces/Canned Meals/Meats,$11.62,809
86600,24011,24011,086600240114,BUMBLE BEE POUCH CK WHT TUNA                                     ,CS,12,2.5 OZ      ,Grocery- other                ,$14.81,921
86600,24064,24064,086600240640,BB LM TUNA WTR LM PEP PC                                         ,CS,12,2.5 OZ      ,Soup/Sauces/Canned Meals/Meats,$12.74,606
86600,70350,70350,086600703503,BUMBLE B CHICKN SAL READY EAT                                    ,CS,12,3.50 OZ     ,Soup/Sauces/Canned Meals/Meats,$15.62,621
86600,70777,70777,086600707778,BB TUNA SALAD W/CRACKERS                                         ,CS,12,3.5 OZ      ,Soup/Sauces/Canned Meals/Meats,$15.62,1917
87300,56011,56011,087300560113,NOXZEMA DEEP CLNSNG FCL CLNSR                                    ,CS,6,12 OZ       ,Grocery- other                ,$19.15,196
87651,03267,03267,787651032672,AZO TEST STRIPS                                                  ,CS,24,3 CT        ,Grocery- other                ,$164.18,181
87651,24153,24153,787651241531,AZO M/S TABLETS                                                  ,CS,24,24 CT       ,Grocery- other                ,$160.20,259
87651,30152,30152,787651301525,AZO STANDARD URINARY TRACT                                       ,CS,24,30 CT       ,Grocery- other                ,$133.33,262
87651,60667,60667,787651606675,AZO YEAST INFECTION TABLETS                                      ,CS,24,60 CT       ,Grocery- other                ,$133.33,82
87651,76002,76002,787651760025,AZO BLADDER CONTROL CAPS                                         ,CS,24,54 CT       ,Grocery- other                ,$299.50,201
87651,76011,76011,787651760117,AZO URINARY TRACT DEFENSE                                        ,CS,24,24 CT       ,Grocery- other                ,$167.16,271
87651,76016,76016,087651760163,AZO FEMININE BALANCE                                             ,CS,24,30CT        ,Grocery- other                ,$383.08,3
88702,01566,01566,088702015669,BONNE MAMAN BLUEBERRY PRESERVE                                   ,CS,6,13 OZ       ,Grocery- other                ,$19.05,2
88849,00001,00003,888849000012,Quest Bar Chocolate Chip Cookie Dough                            ,CS,144,12/12CT     ,Snacks/ Energy bars           ,$256.62,102
88849,00002,00002,888849000029,Quest Bar Cookies N Cream                                        ,CS,144,12/12CT     ,Snacks/ Energy bars           ,$256.62,120
88849,00023,00024,888849000234,Quest Doucle Chocolate Protein Bar                               ,CS,144,12/12CT     ,Snacks/ Energy bars           ,$256.62,55
88849,00122,00123,888849001224,QUest S'mores Protein Bar                                        ,CS,144,12/12CT     ,Snacks/ Energy bars           ,$256.62,60
88849,00462,00464,888849004621,QUEST OATMEAL CC BAR                                             ,CS,144,12/12CT     ,Snacks/ Energy bars           ,$256.62,53
88853,00057,00057,088853000576,SCHOLLS INGROWN TOE NAIL PAIN                                    ,CS,24,.3 OZ       ,Grocery- other                ,$123.63,1
88853,59021,59021,088853590213,SCHOLLS TRI COMFORT MEN INSOLE                                   ,CS,12,1 CT        ,Grocery- other                ,$72.64,47
88853,59022,59022,088853590220,SCHOLLS TRI COMFORT WMN INSOLE                                   ,CS,12,1 CT        ,Grocery- other                ,$68.66,65
88853,59023,59023,088853590237,SCHOLLS SPORT MASSAGE GEL                                        ,CS,12,1 CT        ,Grocery- other                ,$117.91,79
88853,59024,59024,088853590244,SCHOLLS SPORT MASSAGE GEL MEN                                    ,CS,12,1 CT        ,Grocery- other                ,$119.40,37
88853,59037,59037,088853590374,SCHOLLS PLANTAR FASCITIS MEN                                     ,CS,12,1 CT        ,Grocery- other                ,$120.40,165
88853,59038,59038,088853590381,SCHOLLS PLANTAR FASCITIS WMN                                     ,CS,12,1 CT        ,Grocery- other                ,$119.40,111
88853,59048,59048,888853590486,SCHOLLS PAIN RELEIF HEAVY DUTY                                   ,CS,12,1 CT        ,Grocery- other                ,$119.40,57
88853,59050,59050,888853590509,SCHOLLS PAIN RELIEF ORTHO                                        ,CS,12,1 CT        ,Grocery- other                ,$99.50,67
88853,59063,59063,088853590633,SCHOLLS ENERGY & SUPPORT                                         ,CS,12,1 CT        ,Grocery- other                ,$114.43,67
88853,59064,59064,088853590640,SCHOLLS COMFORT & ENERGY WORK                                    ,CS,12,1 CT        ,Grocery- other                ,$116.66,113
88853,59066,59066,088853590664,SCHOLLS ENERGIZE MASSAGE GELS                                    ,CS,12,1 CT        ,Grocery- other                ,$116.42,154
88853,59067,59067,088853590671,SCHOLLS ENERGIZE MASSAGE GEL                                     ,CS,12,1 CT        ,Grocery- other                ,$116.42,80
90679,00008,00008,190679000088,H/E REPAIR ARGAN OIL MOROC SH                                    ,CS,6,13.5 OZ     ,Grocery- other                ,$23.88,261
90679,00008,00008,190679000088,H/E REPAIR ARGAN OIL MOROC SH                                    ,CS,6,13.5 OZ     ,Grocery- other                ,$23.88,139
90679,00018,00018,190679000187,HE REPAIR ARGAN OIL MOROC CND                                    ,CS,6,13.5 OZ     ,Grocery- other                ,$23.88,546
90679,00446,00446,190679004468,HE ALOE & HEMP SHAMPOO                                           ,CS,6,13.5 OZ     ,Grocery- other                ,$21.39,27
90679,00447,00447,190679004475,HE POTENT ALOE COND                                              ,CS,6,13.5 OZ     ,Grocery- other                ,$21.89,3
90679,00535,00535,190679005359,HE CLASSIC SMOOTH SHAMPOO                                        ,CS,6,13.5 OZ     ,Grocery- other                ,$26.37,25
90679,00536,00536,190679005366,HE CLASSIC SMOOTH COND                                           ,CS,6,13.5 OZ     ,Grocery- other                ,$23.68,36
91093,83339,83339,091093833392,GOOD N FUN PORK ROLLS                                            ,CS,24,6 CT        ,Grocery- other                ,$45.97,2
91108,32025,32025,091108320251,COLD-EEZE NTRL CHERRY LOZENGES                                   ,CS,48,25 CT       ,Grocery- other                ,$268.65,17
91108,32225,32225,091108322255,COLD-EEZE COLD & FLU BERRY                                       ,CS,48,25 CT       ,Grocery- other                ,$274.62,1
91108,32325,32325,091108323252,COLD-EEZE PLUS DEF CITRUS                                        ,CS,48,25 CT       ,Grocery- other                ,$284.57,11
92383,00257,00257,892383002579,DREAMBONE MED CHICKEN CHEWS                                      ,CS,24,4 CT        ,Grocery- other                ,$97.01,61
92850,01220,01220,792850012202,BURTS BEES LIP BALM ULTRA COND                                   ,CS,72,.15 OZ      ,Grocery- other                ,$160.44,4
92850,01400,01400,792850014008,BURTS BEES SENS DEAILY CREAM                                     ,CS,12,1.8 OZ      ,Grocery- other                ,$91.54,38
92850,02671,02671,792850026711,BURTS BEES VANILLA LIP BALM                                      ,CS,72,.15 OZ      ,Grocery- other                ,$131.34,9
92850,15799,15799,792850157996,BURTS BEES PMGRNTE LIP BALM                                      ,CS,72,.15 OZ      ,Grocery- other                ,$131.84,3
92850,25999,25999,792850259997,BURTS BEES ALMOND & MILK HAND                                    ,CS,32,2 OZ        ,Grocery- other                ,$167.16,40
92850,89462,89462,792850894624,BURTS BEES HIBISCUS LIP GLOSS                                    ,CS,16,.15 OZ      ,Grocery- other                ,$41.79,15
92850,90093,90093,792850900936,BURTS BEES CUCUMBER MINT BALM                                    ,CS,72,.15 OZ      ,Grocery- other                ,$129.85,10
92961,01947,01947,092961019474,ESTROVEN M/S CAPLETS                                             ,CS,12,28 CT       ,Grocery- other                ,$156.22,179
94841,25514,25514,094841255149,SIMILASAN EAR DROPS                                              ,CS,24,.33 OZ      ,Grocery- other                ,$128.36,24
94841,30014,30014,094841300146,Similasan Eye Irritation Drops                                   ,CS,24,.33 OZ      ,Eyecare products              ,$126.86,153
94841,30024,30024,094841300245,Similasan Eye Drops                                              ,CS,24,.33 OZ      ,Eyecare products              ,$131.34,43
94841,30034,30034,094841300344,Similasan Pink Eye Relief Eye Drops                              ,CS,24,.33 OZ      ,Eyecare products              ,$127.36,1
94841,30063,30063,094841300634,SIMILASAN REDNESS & ITCHY EYE                                    ,CS,24,.33 OZ      ,Grocery- other                ,$127.36,11
96887,00220,00220,896887002202,BIGS SUNFLOWER SEEDS DILL                                        ,CS,12,5.35 OZ     ,Grocery- other                ,$18.09,916
96887,00222,00222,896887002226,BIGS FRANKS RED HOT SUNFLOWER                                    ,CS,12,5.35 OZ     ,Grocery- other                ,$18.09,590
96887,00223,00223,896887002233,BIGS ZESTY RANCH SF SEEDS C/S                                    ,CS,12,5.35 OZ     ,Grocery- other                ,$18.09,210
99555,08003,08003,099555080032,Green Mountain Colombian Fair Trade Select K-Cup                 ,CS,6,12 CT       ,Coffee/tea                    ,$42.03,1791
99555,08050,08050,099555080506,Green Mountain Newman's Own Special Blend K-Cup                  ,CS,6,12 CT       ,Coffee/tea                    ,$45.01,60
99555,08061,08061,099555080612,Green Mountain Dark Magic K-Cup                                  ,CS,6,12 CT       ,Coffee/tea                    ,$42.03,2291
99555,08308,08308,099555083088,Cinnabon Classic Cinnamon Roll K-Cup                             ,CS,6,12 CT       ,Coffee/tea                    ,$43.02,260
99555,08516,08516,099555085167,Original Donut Shop Regular K-Cup                                ,CS,6,12 CT       ,Coffee/tea                    ,$43.24,297
99555,08520,08520,099555085204,Green Mountain Breakfast Blend K-Cup                             ,CS,6,12 CT       ,Coffee/tea                    ,$42.03,2887
99555,08527,08527,099555085273,Original Donut Shop Decaf K_Cup                                  ,CS,6,12 CT       ,Coffee/tea                    ,$42.03,1633
99555,08531,08531,099555085310,Green Mountain Caramel Vanilla Cream K-Cup                       ,CS,6,12 CT       ,Coffee/tea                    ,$43.02,388
99555,08532,08532,099555085327,Green Mountain Dark Magic Decaf K-Cup                            ,CS,6,12 CT       ,Coffee/tea                    ,$43.02,60
